X,Y,Flux
1002.5072702147588,5.93964837961606,175.54969917358372
311.97177567082593,13.093831988095676,196.47615853147144
715.3884514117077,7.799213781719599,1.882084707863761
733.9625872298633,17.405414543542093,182.18443272732333
297.0017457296098,12.484569620427614,5.051361846672048
932.3191826600862,13.074475608921887,3.186231869057135
1022.7303844722741,19.01920425162944,1.1710082705156863
34.60076983531195,21.934076426686303,3.0800607115793475
691.2994290330755,29.63562106721608,5.251829464551473
868.3389468230137,28.414712865064317,1.8953886449574209
1005.4719198428156,30.453002693011776,2.532511067395897
398.0556775148261,32.02784196581321,3.1428097981372467
926.4962204488507,32.06115509762712,1.6317376575179166
645.9919035960249,39.61024672178997,3.6915700134198404
747.3809624250459,43.92263880320862,2.6225069677658657
927.1413590533934,46.59479418524793,4.29056671314902
410.5771394921039,55.5063259555569,178.06437351937623
585.2861080807133,56.45654915965875,2.9877243123420922
204.04376803752217,64.46496269021594,175.98665690684066
722.6048720900378,60.38962901475875,3.7834823302367258
873.6427219012078,67.56689328788609,178.56517673581826
1005.6560198965794,70.6631495762453,370.9159135836104
299.0477109705185,70.45992276351588,177.75755177531747
474.908491774875,64.3407401090386,2.486618759152807
731.0924009900044,72.91883689053873,196.6112447599964
446.0192333552984,75.89457918288058,189.8328622830895
255.1701728851748,71.19583152876599,2.5985068317554356
347.23078952008586,79.99644788778356,2.3129413924752176
841.1271212509886,94.43002365394764,199.18737509573484
670.8992282988543,88.38724617367504,3.837867562134158
170.46471525142962,93.95464072270823,175.35796183003714
56.43546313843701,97.92766920515895,178.8038221012589
664.2313730081722,94.57131794944563,1.3213638368483565
276.0277330883444,104.52818592341386,190.7370627933298
97.74818344674567,99.32643958455445,3.359978036662863
877.9536704756594,101.49588736593499,5.425205155741132
867.6627694424808,103.08709725876625,2.0826928319605513
696.0079320495895,113.07991911316773,175.50127931067857
397.43832675868487,116.00152937284749,191.05680982721123
526.228774936029,108.00638650653642,2.2173265445972206
826.9976457951152,116.42455981072403,177.66038400723946
581.2216072420291,114.3021933627414,3.3692811738955153
772.9967931676971,112.69871726659704,2.0915549899743535
436.2226210679495,113.58764285465006,2.2198460582056687
792.5358980013832,122.46678441796541,178.12384333368115
1005.7710761911416,116.41841363434507,2.0643872778044448
275.35930703415283,127.59969742199095,203.11507153395348
512.0228081782195,125.74354538235951,1.69212390436101
20.998266419861547,128.98812186723728,2.360947450587108
925.5645620904529,130.80934282791063,4.694925817187434
966.0245121920822,128.70414724319957,2.1725256355646025
93.85374194752055,129.87488174981675,2.17342584592274
776.0658963827545,132.24660548046234,7.831057348884738
852.1557727727686,140.98887934466066,241.4685446507495
33.05307323855848,134.68909413257146,4.202985350035521
112.68753712722952,134.98724630847315,3.67284332960691
364.6298135285247,141.9958739912728,177.6966892966653
786.0028404491464,143.443553811306,199.28007083324889
505.24328122839984,139.15514644161775,4.221150725760948
751.5396632765329,147.4721865110473,179.5152236492696
580.5530153005913,152.55218925945815,245.54841178508295
177.58743043997663,146.89313916167202,4.6445720280213125
658.0525288401196,155.05846059973706,191.1405943857801
243.9004411515476,153.33404715579104,2.3305118455458023
482.8847086562014,155.3412229008403,5.123180639851039
733.0177853852546,164.97314380879908,911.598125237398
964.8908320637113,168.47215930491453,180.2503415398827
71.60674098030994,165.43739385502383,4.132145082068527
878.1103025358993,165.13481538234026,3.4873727439915476
7.430810611788888,175.4388700271779,188.28763933589752
598.1619384383016,170.25217717449098,2.914294975080974
607.804248289985,175.7468902247647,4.059761140291761
550.291717158171,175.82184422790232,2.6901855227413716
868.3975795600983,177.1045167287545,3.024340056746981
176.09433069267038,185.59304104451837,1.9796007427621103
668.9470180428996,196.94011726589173,180.42412899900575
232.7209924278956,192.4022629400993,2.357014770460674
495.50646149779067,200.50811602045854,192.0993253084758
851.1039555273796,193.12211432081818,4.006500272636615
1018.3589218525332,192.60625870770707,2.5613901419245164
75.99458379948386,195.53380331433823,4.697011414400876
511.1821508636066,196.1356635544436,4.370622081556462
577.9664989801907,199.70924910448855,1.9428929323969524
453.25315384240565,201.50322784183203,2.1113632218384213
50.51336955429239,203.27368570511777,2.689145286029968
158.97905739229898,206.00622897758487,3.249950983390723
1019.1339497012092,208.78187895990206,3.4184971918918996
73.99300420007536,208.4753470037082,2.434323124749512
653.0028010792258,208.1743631081526,2.2573672025639717
838.6599704873561,210.23995269399123,3.1074097369515785
29.994310939400478,212.7905614930269,5.464460572868766
723.4325819612827,217.57645593463107,179.03136117188632
490.5236877232545,224.08248300233367,201.1289374082951
694.4615655036084,224.03768147827972,176.99208084606173
420.3227569640107,220.09817772950103,3.3431474180762466
215.2875385548736,225.54382645170125,6.074437920627843
350.0334286385586,232.56523868749068,185.2720414261112
470.164964460267,229.44155385088794,3.4075199894592867
373.0702905585385,236.9276298713881,181.79672158266
324.15059087426863,231.4246406429714,2.753316565670764
152.14773852365147,233.27501912343973,1.6764054393648609
458.80261599842123,234.53645346290168,3.6248135619088715
788.0763103899338,236.48036983914838,2.3568329452662775
89.88155649179998,237.6898065265041,3.1524309884777844
604.8079102025629,238.98660478984718,2.24934818954033
858.5012847007596,240.30300962517686,3.4779623203173595
144.38275649034975,248.41165796216288,2.7925443850731644
319.2058713543104,250.50885071494983,2.1787804670136426
1.2378132163921485,252.49514279114783,3.7480902978586736
966.4235567714766,254.51286858365495,1.6382639384047981
659.4649438478331,261.0424570112121,176.17720559075116
9.077169408312551,260.3410763681612,4.501826407973287
614.0112475459001,260.49206565245925,2.2443571753612828
539.9404862866538,276.04934789785216,196.66066864056444
685.1404575195459,276.0840149022541,195.3852289640156
923.0514037919664,274.040663987257,177.585759832554
383.3397110670674,275.3522555519654,5.627978869190167
644.2883256523598,273.9245905946629,2.568519169248242
322.29657415058233,275.32618920063413,2.7642357319041717
287.66356654339114,278.01176266872545,3.183065153251338
480.10778122603966,277.5784582110099,2.733547457845458
860.1301180665961,276.8538437093998,2.085265851539853
899.7644693762467,281.51845825284505,2.606249399427334
969.2603913979497,281.48137027576735,2.067872872003206
436.60416109759853,290.9889981025645,186.77020280837064
393.038975121853,293.4684043409165,174.75702338019735
340.14629954139406,295.2684201138413,2.510967425229389
449.237253988021,294.47222258250395,5.839585606915218
609.5344495965269,301.4605390283919,177.93085999939532
489.0648906985093,305.0375876105658,177.26591817878503
545.8817006193153,301.2341159044274,4.908619637728028
730.6089386198255,299.1915910155996,1.7324766346586282
312.47209865404164,307.91224778418626,192.83145546203767
827.0316562759108,309.10353135444615,180.8730439941873
651.479024185155,312.98082660189766,202.22584035828524
372.14011525999143,306.1461698267646,2.2577116606096483
399.1608214557032,314.07474495886555,197.8542193267599
84.95797207119529,312.9599147032217,175.06050677718494
279.9949928087978,313.4868347249771,179.98745469936574
35.09957401252703,308.3616480468275,2.5051650884824506
564.5783433692737,321.5528873402605,188.61876391455195
677.0810366145639,322.4228064736836,200.87842138929864
67.99650455407608,316.8136205797225,2.395923055422271
476.9307099768119,324.0221765984894,201.81819295937993
108.49986964357763,326.50147544808516,177.19891205919637
693.5349332044547,321.8740553410802,3.817762502074054
350.50274680243274,324.95979715712747,1.9657106605236474
91.50317767630995,325.993088803605,1.960858383441205
425.99357356655446,325.98347172784446,1.9919112058214343
726.0072006121758,331.9843957963713,2.6440478959342886
376.5652990871096,341.58310467229614,177.0734607874719
1.0347624308870706,339.8446401008228,2.0433238736910346
508.0551928028984,343.43951547153716,5.335397080144279
164.69673854428345,346.3344193680935,3.9970602000449027
447.5050781807189,345.9575146872304,2.901390596139048
838.570710192633,351.9963569300824,177.9817727135797
25.464115954520775,347.9941626217604,4.3790088584243785
399.15383167782977,348.0319550045377,3.4724274025691213
503.568803153639,356.50054277048145,188.20341843728306
764.0398325589342,356.9593171530286,182.8808208601013
364.37072057531304,354.0106039346811,3.8764383495308987
582.0652116892392,353.2381086212038,1.7270808147456977
385.03114898484085,355.05009767898633,3.0691969799804504
337.0779904311216,362.50317897787664,180.57517141230477
869.5837902156131,362.0023304497518,178.43762035905652
269.97786645084966,362.4796559427697,2.8240278927323175
791.9344002110782,363.16422235907555,3.1615443044104854
200.9568980608844,371.0391829095426,176.44784535939027
417.1519980904413,366.12983163276095,1.9130487100232838
377.93106758213577,377.0607641110891,180.42551550981966
439.5062009345236,376.49916005740107,177.43900547751176
481.52421616624395,371.8178243392094,5.475768491400656
531.6527001079717,373.58516506713664,3.031618932203905
840.0077537497721,374.8433447251012,3.1079003274533537
609.5012663180746,374.9826164818884,2.1071805514038586
182.556626715224,382.0252852511116,175.54599861458797
518.9834549482221,377.48917899580914,2.8619883339535033
8.064467972187453,385.994543617628,191.44427332590112
655.9974088225739,378.7096458730907,2.01179158285158
687.0912445834233,385.02075239331424,177.62490104343996
192.49396160660584,382.27481969199823,14.733721401924377
924.9530835460895,382.9206468112338,3.903534145574211
339.69762412094747,383.4940251226348,2.6477021128310336
903.4131987146253,384.5006148572603,5.116988296982941
652.1391451398574,386.34417685364883,1.4428711304310662
102.99535601193934,389.0465853456441,3.45994568964811
482.25982659492564,389.5741586677681,4.485027305959996
992.3272846165568,390.5691464694836,1.808043828949065
468.49849059330717,397.50190340180785,177.92220935046018
312.2134351047934,393.43070113885426,2.206897726065625
841.6600796173353,400.57707294976035,186.14891888393478
417.74603186319524,396.77299185886244,7.788985163173026
653.4012036037225,403.4696230874023,187.596086358857
491.97349647294703,403.5169814124332,179.12797846085888
926.5376688320684,397.5402719805711,2.5750231824407956
303.59717371334426,407.5402923001562,179.16647811155613
453.85952089883284,404.5496976171134,2.3364087809626533
692.4806856620933,415.32967234624954,178.55216904045872
30.98175696410641,412.566220241539,176.07912006472952
217.03104881666653,417.05225776269333,173.87612246396074
780.6366857975329,411.5852675344877,2.8180564940218886
479.590691172704,412.2374813813231,2.5393805257917026
905.3710846194286,412.6533930814033,2.480326715501431
272.200169384813,416.3795660942322,3.273299329958218
813.3238202337236,416.04182917470627,2.15088969428233
582.4145747188454,418.5276990807464,4.590107349399191
1007.0725008389259,418.5029742143902,2.922333410519402
592.3650832261726,419.691515674542,3.4481879644186866
799.1427851925318,420.6266920262998,3.8305301439949297
832.1064222566075,425.8991492572508,181.0802594138354
1018.1951451896856,420.18767695126405,3.049046290536728
821.0422649729115,425.51144296092434,21.18514356279859
885.5685628372973,431.00466164744194,178.67533209060272
477.82669112261857,427.0472652840904,3.2135072509120874
546.5359449898194,431.96532153391456,176.14217785845958
216.54213127669297,436.0361950705266,184.65847181992396
130.57521975413061,436.50177392579127,177.77078210910855
